r56,Nama,Sisa Stok,Satuan,HNA + PPN,QTY 1,Harga 1,Disc1,QTY2,Harga2,Disc2,QTY3,Harga3,Disc3,QTY4,Harga4,Disc4,QTY5,Harga5,Disc5
SD08163509A,CAVICUR SYR PLUS DHA 60 ML CTN 48,162,PC,15540,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0
SD081635251,CAVICUR EMULSION SYR 60 ML,125,PC,11612,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0
SD091338861,VITALONG C ISI 30 BOTOL $$,65,PC,38850,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0
SD091536141,FOLAVIT 400 MG 100`S SANBE,0,BOX,111000,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0
SD091536141A,FOLAVIT 400 MG NEW 100`S SANBE ( 1 CTN = 20 BOX ),0,BOX,111000,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0
SD091537211,CALNIC 400 MG TAB 30`S,0,BOX,133200,1,0,17.5,0,0,0,0,0,0,0,0,0,0,0,0
SD091635941,CALNIC SYR 100 ML,0,PC,66600,1,0,17.5,0,0,0,0,0,0,0,0,0,0,0,0
SD091637201,CALNIC PLUS SYR 100 ML,0,PC,72150,1,0,17.5,0,0,0,0,0,0,0,0,0,0,0,0
SD101539761,CAVIPLEX TAB 100`S,1053,BOX,67988,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0
SD101540781,BIOLYSIN TAB 100`S,135,BOX,51060,1,0,7.5,0,0,0,0,0,0,0,0,0,0,0,0
SD101639261,SELTIFORT KIDS STRAW SYR 60 ML,42,PC,0,1,6250,0,0,0,0,0,0,0,0,0,0,0,0,0
SD101639431,BIOLYSIN EMULSION 250 ML,0,PC,27750,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0
SD101639432,BIOLYSIN EMULSION 60 ML,80,PC,12210,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0
SD101639741,CAVIPLEX SYR KACA,0,PC,9415,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0
SD101639742,CAVIPLEX SYR KACA NEW (1 CTN = 144 PC),0,PC,10898,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0
SD101639743,CAVIPLEX SYR KACA (1 CTN = 48 PC),2,PC,10898,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0
SD101640281,FERLIN DROP 30 ML,51,PC,36630,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0
SD101640291,FERLIN SYR 100 ML,0,PC,35520,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0
SD111341361,ZINC PLUS KAP 60`S,14,BOX,216450,1,0,12,0,0,0,0,0,0,0,0,0,0,0,0
SD111541301,CITICOLINE 500 MG 30`S BERNO *NORETUR*,33,BOX,222000,1,0,45,0,0,0,0,0,0,0,0,0,0,0,0
SD111541951,HEMAVITON CARDIO,86,PAK,17500,1,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0
SD111542271,VITACIMIN BLUBERRY,100,BOX,78810,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0
SD111542281,VITACIMIN ORANGE,200,BOX,78810,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0
SD111542301,CITICOLINE 500 MG 30`S MEDIKON,43,BOX,257076,1,0,26,0,0,0,0,0,0,0,0,0,0,0,0
SD111542401,CALDANA FLEX,217,BOX,94350,1,0,15,0,0,0,0,0,0,0,0,0,0,0,0
SD111641711,ELKANA CL EMULSI 120 ML,0,PC,59663,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SD112241601,SM ALANG SARI + JRK NIPIS,0,BOX,0,1,61050,0,0,0,0,0,0,0,0,0,0,0,0,0
SD121542841,CITICOLINE 500 MG 100`S HEXPH,0,BOX,0,1,383455,0,0,0,0,0,0,0,0,0,0,0,0,0
SD121543391,LICONAM 10 MG (VIT B6) 1000`S KAPLET,0,PC,0,1,30273,0,0,0,0,0,0,0,0,0,0,0,0,0
SD131543891,XONCE,215,BOX,0,1,74520,0,0,0,0,0,0,0,0,0,0,0,0,0
SD131544081,VITAMIN B1 5 MG KLG ISI 250 DEF,219,PC,0,1,7000,0,0,0,0,0,0,0,0,0,0,0,0,0
SD131544101,VITAMIN B6 10 MG 250`S DEF,159,PC,0,1,7871,0,50,7669,0,0,0,0,0,0,0,0,0,0
SD131544371,SAKATONIK ABC ANTARIKSA,123,PC,0,1,17600,0,0,0,0,0,0,0,0,0,0,0,0,0
SD131544441,VITAMIN B KOMPLEKS DEF (1 SLOP = 10 BTL@100),58,SLOP,0,1,45914,0,5,45409,0,0,0,0,0,0,0,0,0,0
SD131644161,SCOTT`S EMUL 400 ML JERUK,17,PC,74814,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SD1316441611,SCOTT`S EMULSION 200 ML JERUK,78,PC,46509,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SD131644271,D-VIT SYR 100 ML,0,PC,33300,1,0,15,0,0,0,0,0,0,0,0,0,0,0,0
SD131644351,VIDORAN SMART SYRUP BIRU 100 ML ORG,17,PC,16150,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0
SD132543911,RENOVIT (GOLD) BOTOL ISI 30,198,PC,89843,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0
SD132543921,RENOVIT (GOLD) BOX 25 STRIP,46,BOX,317450,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0
SD141245221,BINTANG 7 PANAS DALAM,0,SAK,0,1,29684,0,0,0,0,0,0,0,0,0,0,0,0,0
SD141544901,VITAMIN C 50 MG BTL 100`S IFI,0,BTL,0,1,11857,0,0,0,0,0,0,0,0,0,0,0,0,0
SD141546081,IPI VITAMIN B1,0,SLOP,0,1,66000,0,0,0,0,0,0,0,0,0,0,0,0,0
SD141546081a,IPI VITAMIN B12,37,SLOP,0,1,66000,0,0,0,0,0,0,0,0,0,0,0,0,0
SD141546221,IPI VITAMIN B COMPLEX,47,SLOP,0,1,66000,0,0,0,0,0,0,0,0,0,0,0,0,0
SD141546221A,IPI VITAMIN B COMPLEX (ECER),0,PC,0,1,5480,0,0,0,0,0,0,0,0,0,0,0,0,0
SD141546241,IPI VITAMIN C,380,SLOP,0,1,66000,0,0,0,0,0,0,0,0,0,0,0,0,0
SD141645741,SANGOBION SYRUP 400 ML / B,25,PC,51502,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SD141645742,SANGOBION SYRUP 250 ML / K,203,PC,39455,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SD141646301,BIOLYSIN SMART 100 ML / B STRAW,0,PC,17760,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SD141646302,BIOLYSIN SMART 60 ML / K STRAW,0,PC,12765,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SD151346941,NATUR E ADVANCED ISI 16 / K $$,74,BOX,39505,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SD151346941D,NATUR E ADVANCED ISI 32 / B $$,77,BOX,74696,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SD151347511,ULTRACAP,73,BOX,0,1,71048,0,0,0,0,0,0,0,0,0,0,0,0,0
SD151456421,PANVITON,0,BOX,0,1,26236,0,0,0,0,0,0,0,0,0,0,0,0,0
SD151546531,ZEGAVIT TAB,41,BOX,283050,1,0,12,0,0,0,0,0,0,0,0,0,0,0,0
SD151546691,IPI VITAMIN A,0,SLOP,0,1,66000,0,0,0,0,0,0,0,0,0,0,0,0,0
SD151547531,FATIGON PUTIH,0,BOX,0,1,67400,0,0,0,0,0,0,0,0,0,0,0,0,0
SD151547551,BETAMIN 100`S BOTOL,2,PC,0,1,32750,0,0,0,0,0,0,0,0,0,0,0,0,0
SD151646621,HBOOSTER SYRUP 50 ML HUFA,0,PC,19306,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0
SD151646931,PACDIN VITCUR 60 ML**,0,PC,0,1,3935,0,24,3885,0,0,0,0,0,0,0,0,0,0
SD151647271,IMUNPED SYR 60 ML,0,PC,56610,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SD151647671,SCOTT`S EMUL 400 ML ORI,52,PC,78366,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SD1516476711,SCOTT`S EMULSION 200 ML ORI,0,PC,42180,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SD152246701,KUKU BIMA ENERGI ANGGUR,0,BOX,0,1,59750,0,0,0,0,0,0,0,0,0,0,0,0,0
SD152246701.1,KUKU BIMA ENERGI ANGGUR,0,BOX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SD152247851,SM C 1000 ORANGE,104,BOX,0,1,76525,0,0,0,0,0,0,0,0,0,0,0,0,0
SD152247861,SM C 1000 LEMON,148,BOX,0,1,76525,0,0,0,0,0,0,0,0,0,0,0,0,0
SD152547681,WELMOVE,671,BOX,219780,1,0,21.5,0,0,0,0,0,0,0,0,0,0,0,0
SD152647481,TJ JOYBEE 100 ML ORI,1313,PC,15429,1,0,21.5,0,0,0,0,0,0,0,0,0,0,0,0
SD152647491,TJ JOYBEE 100 ML JERUK,984,PC,15429,1,0,21.5,0,0,0,0,0,0,0,0,0,0,0,0
SD161248631,ADEM SARI SAK 7 GR,0,SAK,52668,1,0,0,6,0,2,0,0,0,0,0,0,0,0,0
SD1612486311,ADEM SARI DOS 7 GR,0,PAK,13707,1,0,0,6,0,2,96,0,5,0,0,0,0,0,0
SD161248632,ADEM SARI SAK 7 GR BNS SCRUBBER,0,SAK,0,1,38069,0,0,0,0,0,0,0,0,0,0,0,0,0
SD161348131,FOLAMIL GOLD 30`S *NORETUR*,50,PC,159840,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SD161348491,NATUR E 300 IU ISI 32 / B (ORANGE) $$,44,BOX,65884,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SD1613484912,NATUR E 300 IU ISI 16 / K (ORANGE) $$,135,PAK,34489,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SD161548171,LIVRON B-PLEX 100`S,0,BOX,41625,1,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0
SD161548171A,LIVRON B-PLEX 100`S NEW,523,BOX,41625,1,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0
SD161548461,NOVAKAL KLG 100`S *NO RETUR*,0,KLG,9900,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0
SD161548681,ENERVON ACTIVE `30 BOTOL,54,PC,0,1,37444,0,0,0,0,0,0,0,0,0,0,0,0,0
SD161548691,ENERVON ACTIVE STRIP,86,BOX,0,1,130679,0,0,0,0,0,0,0,0,0,0,0,0,0
SD161549101,FOLIC ACID BTL 100`S FM *NORETUR*,457,PC,0,1,7300,0,0,0,0,0,0,0,0,0,0,0,0,0
SD161549151,VICEE STRAW TAB 100`S,10,BOX,67327,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SD161549161,VICEE JERUK TAB 100`S,24,BOX,67327,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SD161549171,VICEE LEMON TAB 100`S,46,BOX,67327,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SD161549181,VICEE ANGGUR TAB 100`S,19,BOX,67327,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SD161549581,BETOMINPLEX BOTOL 100`S,258,PC,27500,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0
SD161549591,BETOMINPLEX TAB 200`S,6,BOX,70000,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0
SD161648011,VIDORAN SMART SYRUP BIRU 100 ML STR,3,PC,16150,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0
SD161648871,VIDORAN PLUS SYRUP ORANGE 100 ML,0,PC,12614,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0
SD162248521,SM ALANG SARI + JRK MANIS,0,BOX,0,1,61050,0,0,0,0,0,0,0,0,0,0,0,0,0
SD162349351,HORMOVITON HIJAU,52,BOX,0,1,78000,0,0,0,0,0,0,0,0,0,0,0,0,0
SD162648991,TJ JOYBEE 100 ML STRAW,1076,PC,15429,1,0,21.5,0,0,0,0,0,0,0,0,0,0,0,0
SD171350701,RAMABION 100`S KAP,0,BOX,0,1,21400,0,0,0,0,0,0,0,0,0,0,0,0,0
SD171351181,HUFABION**,39,BOX,0,1,35200,0,0,0,0,0,0,0,0,0,0,0,0,0
SD171351221,SUPRABION 100`S KAPSUL,0,BOX,0,1,23209,0,0,0,0,0,0,0,0,0,0,0,0,0
SD171550261,CALCIUM LACTATE 500 MG 100`S MERSI *NORETUR*,217,BOX,0,1,8750,0,0,0,0,0,0,0,0,0,0,0,0,0
SD171550781,UC FLEX 30`S *NORETUR*,0,BOX,183150,1,0,20,0,0,0,0,0,0,0,0,0,0,0,0
SD171550961,FUNDAMIN - E TAB 100`S,0,BOX,0,1,99456,0,0,0,0,0,0,0,0,0,0,0,0,0
SD171551541,TRIFACALC 500 MG 100`S,79,BOX,26986,1,0,30,0,0,0,0,0,0,0,0,0,0,0,0
SD171551591,REDOXON 10+5 (LIMA BELAS) / B,0,PC,45233,1,0,15,0,0,0,0,0,0,0,0,0,0,0,0
SD1715515911,REDOXON JERUK ISI 10 / K,798,TUBE,45233,1,0,15,0,0,0,0,0,0,0,0,0,0,0,0
SD171651241,IMBOOST SYR 60 ML ANGGUR,0,PC,37185,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0
SD171651491,ANABION SYR 60 ML (KUNING),85,BTL,0,1,6950,0,0,0,0,0,0,0,0,0,0,0,0,0
SD171651501,ANABION PLUS SYR 60 ML (MERAH),0,PC,0,1,6610,0,0,0,0,0,0,0,0,0,0,0,0,0
SD172550031,FITBES FORCE STRIP 12S,0,BOX,181152,1,0,15,0,0,0,0,0,0,0,0,0,0,0,0
SD172551121,FITKOM 21` TABLET HISAP JERUK,74,PC,15540,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0
SD172551131,FITKOM 21` TABLET HISAP STRAW,202,PC,15540,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0
SD172551141,FITKOM 21` TABLET HISAP ANGGUR,254,PC,15540,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0
SD172551231,IMBOOST KIDS 21` TABLET HISAP MIXBERRY,93,PC,30636,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0
SD172650001,FITBES FORCE SYR 60 ML,0,PC,36075,1,0,15,0,0,0,0,0,0,0,0,0,0,0,0
SD172650151,JOYBEE EMULSION 200 ML JERUK,123,PC,26862,1,0,21.5,0,0,0,0,0,0,0,0,0,0,0,0
SD181352271,ETABION CAPS 100`S,329,BOX,0,1,26000,0,0,0,0,0,0,0,0,0,0,0,0,0
SD181352431,OMEPROS DUS ISI 10` CAPS / K *NORETUR*,33,PAK,24975,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0
SD181352431B,OMEPROS DUS ISI 30` CAPS / B *NORETUR*,3,BOX,58830,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0
SD181353251,PHARMATON FORMULA 10S x 5,0,BOX,250555,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0
SD181353251.1,PHARMATON FORMULA KRB,0,BOX,222758,1,0,15,0,0,0,0,0,0,0,0,0,0,0,0
SD1813532511,PHARMATON FORMULA 2X5,0,BOX,49987,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0
SD1813532512,PHARMATON FORMULA 2`S X 20,0,BOX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SD181353721,FORNEURO KAP 30`S,0,BOX,233100,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0
SD181552401,VIOSTIN FC KAPLET ISI 30 / K (TIGA PULUH)*NORETUR*,29,BOX,177600,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0
SD18155240A,VIOSTIN FC KAPLET ISI 50 / B,0,BOX,301920,1,0,7.5,0,0,0,0,0,0,0,0,0,0,0,0
SD18155240A1,VIOSTIN FC KAPLET ISI 50 / B NEW *NORETUR*,23,BOX,301920,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0
SD181552601,TRIMAKAL 500 MG KLG ISI 1000 KAP *NORETUR*,14,KLG,0,1,53000,0,0,0,0,0,0,0,0,0,0,0,0,0
SD181553051,CENDO CHOLINE TAB 30`S,0,BOX,249750,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0
SD181553651,REDOXON BOX 12 STRIP,22,BOX,106893,1,0,15,0,0,0,0,0,0,0,0,0,0,0,0
SD182251661,ZEVIT GROW SACHET,0,BOX,0,1,46670,0,0,0,0,0,0,0,0,0,0,0,0,0
SD182252131,HEMAVITON JRENG,0,BOX,0,1,85000,0,0,0,0,0,0,0,0,0,0,0,0,0
SD191355091,NATUR E WHITE ISI 16 / BIRU K $$,211,BOX,48282,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SD191355092,NATUR E WHITE ISI 32 / BIRU B $$,267,BOX,88062,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SD191355261,COMVIT C 100`S *NO RETUR*,0,BOX,0,1,95864,0,0,0,0,0,0,0,0,0,0,0,0,0
SD191355262,FASFIT C KAP 100`S,1,BOX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SD191553861,SAMCORBEX TAB,0,BOX,60000,1,0,80,0,0,0,0,0,0,0,0,0,0,0,0
SD191554151,IMBOOST EFFERVESCENT TUBE,83,PC,37296,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0
SD191554351,VITAZYM 100`S *NORETUR*,0,BOX,0,1,73664,0,3,73159,0,0,0,0,0,0,0,0,0,0
SD191554411,LIBROZYM 100`S,0,BOX,0,1,67609,0,3,67105,0,0,0,0,0,0,0,0,0,0
SD191554601,CITICOLINE 500 MG 30`S PROMED,0,BOX,0,1,145000,0,0,0,0,0,0,0,0,0,0,0,0,0
SD191555031,CDR BOX 12 STRIP,113,BOX,111888,1,0,15,0,0,0,0,0,0,0,0,0,0,0,0
SD191555181,BECOM - ZET KAP 100`S,0,BOX,249750,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0
SD191555801,DEFACAL (CALCIUM LACTAT) 250`S KALENG,43,PC,0,1,15000,0,5,14750,0,0,0,0,0,0,0,0,0,0
SD192553851,WELMOVE ULTRA,118,BOX,219780,1,0,21.5,0,0,0,0,0,0,0,0,0,0,0,0
SD192555991,CURVIT 50`S KAP,26,BOX,106005,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SD201234871,AMUNIZER DOS 4S,0,PAK,10545,1,0,0,3,0,3,48,0,7,0,0,0,0,0,0
SD201512441,SAKATONIK ACTIV D3-1000,0,BOX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SD201515761,PROVE D3 1000,75,BOX,96570,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0
SD201531421,PROTECAL C 200 TAB,0,BTL,0,1,68114,0,0,0,0,0,0,0,0,0,0,0,0,0
SD201545121,VITAMIN C 500 MG 100`S KAP PROMED,0,BOX,75480,1,0,25,0,0,0,0,0,0,0,0,0,0,0,0
SD201547301,XON-CE 500 MG,0,BOX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SD201556521,FATIGON PUTIH NEW,77,BOX,0,1,70800,0,0,0,0,0,0,0,0,0,0,0,0,0
SD201556741,FATIGON SPIRIT NEW,266,BOX,0,1,99500,0,0,0,0,0,0,0,0,0,0,0,0,0
SD201556791,CAVIPLEX CDEZ KAP 100`S,298,BOX,115269,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0
SD201583401,METCOM - C 100`S,0,BOX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SD201595521,VITAMIN D3 400 IU 30`S NOVA *NO RETUR*,0,BOX,23209,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SD201637251,AMUNIZER BTL 140 ML,0,PC,6257,1,0,0,3,0,3,24,0,7,0,0,0,0,0,0
SD202241471,JOSS C 1000 3.5 GR (ISI 12 SCH),0,PAK,0,1,11857,0,0,0,0,0,0,0,0,0,0,0,0,0
SD202316451,HEMAVITON ACTION IMUN UP,0,BOX,0,1,65000,0,0,0,0,0,0,0,0,0,0,0,0,0
SD202539151,MY WELL VIT C + Zn,0,BOX,79920,1,0,21.5,0,0,0,0,0,0,0,0,0,0,0,0
SD202539151A,MY WELL VIT C + Zn ECER,0,AMP,6660,1,0,21.5,0,0,0,0,0,0,0,0,0,0,0,0
SD202590981,MY WELL VIT D3 1000 IU,1243,BTL,16650,1,0,21.5,0,0,0,0,0,0,0,0,0,0,0,0
SD202661661,MADU TJ SACHET 20 GR C1000,0,BOX,8991,1,0,21.5,0,0,0,0,0,0,0,0,0,0,0,0
SD211391031,FERBION CAP 100`S *NO RETUR*,0,BOX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SD211530721,IMBOOST EXTRA VIT C & D 20`S *NORETUR*,0,BOX,91575,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0
SD211541491,CALITOZ 500 MG BTL 60 KAP,2,PC,63270,1,0,17.5,0,0,0,0,0,0,0,0,0,0,0,0
SD211541521,COMVIT D3 1000 IU 30`S NOVA *NO RETUR*,0,BOX,0,1,35823,0,0,0,0,0,0,0,0,0,0,0,0,0
SD211567591,VITAMIN D 100`S TAB PROMED,45,BOX,0,1,77839,0,0,0,0,0,0,0,0,0,0,0,0,0
SD211584931,NERVA PLUS TAB 50`S,0,BOX,249750,1,0,17.5,0,0,0,0,0,0,0,0,0,0,0,0
SD212341531,SKA VIT-C 500 MG,0,PC,0,1,16500,0,0,0,0,0,0,0,0,0,0,0,0,0
SD212367031,DETRIVITA VIT D 1000 IU,0,PC,0,1,35500,0,0,0,0,0,0,0,0,0,0,0,0,0
SD212557931,NOURISH SKIN ULTIMATE ISI 15 NEW *NORETUR*,25,PAK,105450,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0
SD212667051,EYEVIT SYR 60 ML,0,PC,61050,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0
SD232055531,SM C 1000 MUSCAT,0,SLOP,0,1,76525,0,0,0,0,0,0,0,0,0,0,0,0,0
SD2349331,HEMAVITON STAMINA,513,BOX,0,1,65550,0,0,0,0,0,0,0,0,0,0,0,0,0
SD235003381,VIT C 500 MG KAP PROMED ORG,0,BOX,58830,1,0,17,0,0,0,0,0,0,0,0,0,0,0,0
SD235006761,IMBOOST EXTRA VIT C & D3 EFFERVESCENT BOX,54,BOX,91464,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0
SD235042691,FITKOM 21` TABLET HISAP CALCIGROW,120,PC,37185,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0
SD245007881,SAKATONIK ABC CURCUMA MADU,0,PC,0,1,22701,0,0,0,0,0,0,0,0,0,0,0,0,0
SD255027931,PHARMATON GO 60`S,0,BOX,216875,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0
SD41618881,APIALYS SYR 100 ML,132,PC,0,1,44400,0,0,0,0,0,0,0,0,0,0,0,0,0
SI 024301761,VEGEBLEND 21 JR 30`S *NORETUR*,0,PC,120990,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0
SI.074325411,OMEPROS BOTOL ISI 30 / K *NORETUR*,12,PC,127650,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0
SI.154505511,RILLUS TAB 30`S,0,BOX,310800,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0
SI024301771,FRUIT 18 JUNIOR 30`S *NO RETUR,0,PC,120990,1,0,50,0,0,0,0,0,0,0,0,0,0,0,0
SI044313951,EVER E 30`S BOTOL,0,PC,66179,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0
SI044314141,EVER E STRIP,0,BOX,28372,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0
SI044314141.1,EVER E STRIP,0,PAK,28372,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0
SI044513931,THERMOLYTE PLUS 60`S / B *NORETUR*,2,BOX,328560,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0
SI0445139312,THERMOLYTE PLUS 10`S / K *NORETUR*,7,BOX,63270,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0
SI044513932,THERMOLYTE PLUS 30`S / T *NORETUR*,4,BOX,177600,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0
SI054319881,TUNGHAI MINYAK IKAN,0,SAK,51060,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0
SI054319881A,SPIC VITAMIN A & D SOFT CAPSULE,80,SAK,0,1,46000,0,0,0,0,0,0,0,0,0,0,0,0,0
SI054518891,NOURISH SKIN ULTIMATE ISI 60 *NORETUR*,3,BOX,482850,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0
SI054518892,NOURISH SKIN ULTIMATE ISI 15 *NORETUR*,0,PAK,133200,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0
SI0545188921,NOURISH SKIN ULTIMATE ISI 30 *NORETUR*,0,PAK,249750,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0
SI064324191,FISHQUA 30`S SOFTGEL *NORETUR*,0,PC,75480,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0
SI074225431,L-BIO 30`S BOX,41,BOX,0,1,299700,0,0,0,0,0,0,0,0,0,0,0,0,0
SI074325411,OMEPROS BOTOL ISI 60 / B *NORETUR*,11,BTL,244200,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0
SI074325631,COD LIVER OIL 500 SAK,0,SACH,55500,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0
SI074325631A,COD LIVER OIL 100`S BOTOL $$,259,PC,21090,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0
SI164306741,OM3 HEART ISI 30 / K,666,BTL,62604,1,0,21.5,0,0,0,0,0,0,0,0,0,0,0,0
SI164306742,OM3 HEART ISI 60 / B,169,PC,110556,1,0,21.5,0,0,0,0,0,0,0,0,0,0,0,0
SI184509731,PHARMATON VIT 50`S,0,BOX,240495,1,0,30,0,0,0,0,0,0,0,0,0,0,0,0
SI184610091,TUNGHAI EMULSION 500 ML,0,PC,0,1,52473,0,0,0,0,0,0,0,0,0,0,0,0,0
SI204611111,PROVE D3 DROP,9,PC,244200,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0
SI223010071,MEI FAH VIT A & D 1 SAK 500 KAP,465,SAK,0,1,37500,0,0,0,0,0,0,0,0,0,0,0,0,0
SI223016341,PHARMATON IMMUNE 10`S,0,BOX,36387,1,0,12,0,0,0,0,0,0,0,0,0,0,0,0
SL111600641,SEVEN SEAS BECOMBION SYRUP 110 ML,0,PC,33376,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0
SL181300931,SANGOBION ISI 25 / B $$,277,BOX,498708,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
TI074224391,ZHENZHU JUHUA SALIM (LO HAN KUO+SERUNI),34,SAK,0,1,24000,0,0,0,0,0,0,0,0,0,0,0,0,0
TI084627811,OBIDA 300 ML / B (1BOX @12 PC)*NO RETUR*,39,PC,0,1,78900,0,0,0,0,0,0,0,0,0,0,0,0,0
TI084627811A,OBIDA 150 ML / T (1BOX @12 PC)*NO RETUR*,325,PC,0,1,51200,0,0,0,0,0,0,0,0,0,0,0,0,0
TI084627811B,OBIDA 75 ML / K (1BOX @12 PC)*NO RETUR*,1330,PC,0,1,28300,0,0,0,0,0,0,0,0,0,0,0,0,0
TI094540361,TEBOKAN FORTE 120 MG 30`S (PINK),0,BOX,570207,1,0,22.5,0,0,0,0,0,0,0,0,0,0,0,0
TI144348471,LIANHUA QINGWEN 24 KAP,0,BOX,0,1,55500,0,0,0,0,0,0,0,0,0,0,0,0,0
TI154949331,LO HAN KUO SALIM STC,187,BOX,0,1,18000,0,0,0,0,0,0,0,0,0,0,0,0,0
